Defined Class,Method ID,Line Number,Path
Rack::Utils,unescape,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
#<Class:URI>,decode_www_form_component,900,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/uri/common.rb
Rack::Utils::KeySpaceConstrainedParams,[],511,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
Rack::Utils::KeySpaceConstrainedParams,[]=,515,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
Rack::Utils,unescape,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
#<Class:URI>,decode_www_form_component,900,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/uri/common.rb
Rack::Utils,unescape,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
#<Class:URI>,decode_www_form_component,900,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/uri/common.rb
Rack::Utils::KeySpaceConstrainedParams,[],511,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
Rack::Utils::KeySpaceConstrainedParams,[]=,515,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
Rack::Utils::KeySpaceConstrainedParams,to_params_hash,525,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/utils.rb
ActionDispatch::Cookies::CookieJar,update,258,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
Hash,stringify_keys,31,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/hash/keys.rb
Hash,transform_keys,8,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/hash/keys.rb
ActionDispatch::Cookies::ChainedCookieJars,signed_or_encrypted,165,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
Object,present?,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
String,blank?,92,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
ActionDispatch::Cookies::ChainedCookieJars,encrypted,154,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionDispatch::Cookies::EncryptedCookieJar,initialize,428,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActiveSupport::CachingKeyGenerator,generate_key,37,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/key_generator.rb
Fixnum,to_s,38,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/key_generator.rb
ThreadSafe::Cache,[],37,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/cache.rb
ThreadSafe::NonConcurrentCacheBackend,[],9,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/non_concurrent_cache_backend.rb
ActiveSupport::CachingKeyGenerator,generate_key,37,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/key_generator.rb
Fixnum,to_s,38,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/key_generator.rb
ThreadSafe::Cache,[],37,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/cache.rb
ThreadSafe::NonConcurrentCacheBackend,[],9,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/non_concurrent_cache_backend.rb
ActiveSupport::MessageEncryptor,initialize,44,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
Array,extract_options!,22,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/array/extract_options.rb
ActiveSupport::MessageVerifier,initialize,29,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
ActionDispatch::Cookies::EncryptedCookieJar,[],441,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionDispatch::Cookies::CookieJar,[],245,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionDispatch::Cookies::EncryptedCookieJar,decrypt_and_verify,460,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActiveSupport::MessageEncryptor,decrypt_and_verify,62,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
ActiveSupport::MessageEncryptor,verifier,102,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
ActiveSupport::MessageVerifier,verify,35,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
String,blank?,92,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
Object,present?,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
String,blank?,92,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
Object,present?,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
String,blank?,92,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
ActiveSupport::MessageVerifier,generate_digest,63,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
OpenSSL::Digest::SHA1,initialize,65,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
ActiveSupport::MessageVerifier,secure_compare,53,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
Fixnum,to_s,56,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_verifier.rb
Base64,decode64,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/base64.rb
#<Class:ActiveSupport::MessageEncryptor::NullSerializer>,load,22,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
ActiveSupport::MessageEncryptor,_decrypt,82,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
ActiveSupport::MessageEncryptor,new_cipher,98,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/message_encryptor.rb
Base64,decode64,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/base64.rb
Base64,decode64,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/2.1.0/base64.rb
#<Class:Marshal>,load_with_autoloading,5,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/marshal.rb
Hash,stringify_keys!,37,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/hash/keys.rb
Hash,transform_keys!,18,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/hash/keys.rb
ActionDispatch::Request::Session,load!,167,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionDispatch::Session::CookieStore,load_session,70,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/session/cookie_store.rb
ActionDispatch::Session::StaleSessionCheck,stale_session_check!,50,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/session/abstract_store.rb
ActionDispatch::Session::CookieStore,unpacked_cookie_data,86,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/session/cookie_store.rb
ActionDispatch::Session::CookieStore,persistent_session_id!,97,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/session/cookie_store.rb
ActionDispatch::Request::Session,options,70,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
#<Class:ActionDispatch::Request::Session::Options>,find,33,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionDispatch::Request::Session::Options,[]=,53,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionDispatch::Request::Session,stringify_keys,174,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionController::StrongParameters,params,533,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionDispatch::Http::Parameters,parameters,13,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/http/parameters.rb
ActionController::Parameters,initialize,124,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveSupport::HashWithIndifferentAccess,initialize,57,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,update,124,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
#<Class:ActionController::Parameters>,permit_all_parameters,41,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/class/attribute_accessors.rb
ActionController::Base,request_forgery_protection_token,112,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/configurable.rb
ActiveSupport::Configurable,config,142,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/configurable.rb
#<Class:0x007fccdc4ee4d0>,request_forgery_protection_token,20,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/configurable.rb
ActionController::Parameters,[],281,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveSupport::HashWithIndifferentAccess,default,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,key?,146,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,convert_key,248,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActionController::Parameters,[],281,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_hashes_to_parameters,330,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_value_to_parameters,336,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_hashes_to_parameters,330,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_value_to_parameters,336,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
Turbolinks::XHRHeaders,set_xhr_redirected_to,34,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/turbolinks-2.2.1/lib/turbolinks/xhr_headers.rb
ActionController::Metal,session,128,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal.rb
Rack::Request,session,36,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/rack-1.5.2/lib/rack/request.rb
ActionDispatch::Request::Session,[],85,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionDispatch::Request::Session,load_for_read!,159,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
ActionDispatch::Request::Session,loaded?,143,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/request/session.rb
Turbolinks::Cookies,set_request_method_cookie,6,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/turbolinks-2.2.1/lib/turbolinks/cookies.rb
ActionController::Cookies,cookies,12,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/cookies.rb
ActionDispatch::Request,cookie_jar,9,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionDispatch::Request,request_method,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/http/request.rb
ActionDispatch::Cookies::CookieJar,[]=,283,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionDispatch::Cookies::CookieJar,handle_options,263,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/middleware/cookies.rb
ActionController::Rendering,process_action,8,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/rendering.rb
ActionDispatch::Http::MimeNegotiation,formats,54,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/http/mime_negotiation.rb
Mime::Type,ref,249,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/http/mime_type.rb
Mime::Type,to_sym,245,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_dispatch/http/mime_type.rb
AbstractController::ViewPaths,formats=,11,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/abstract_controller/view_paths.rb
AbstractController::ViewPaths,lookup_context,43,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/abstract_controller/view_paths.rb
ActionView::LookupContext,formats=,198,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_view/lookup_context.rb
ActionView::LookupContext::Accessors,formats=,31,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_view/lookup_context.rb
Object,present?,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
ActionView::LookupContext::DetailsCache,_set_detail,104,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_view/lookup_context.rb
AbstractController::Base,process_action,188,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/abstract_controller/base.rb
ActionController::ImplicitRender,send_action,3,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/implicit_render.rb
CommentsController,create,4,/Users/simeon/Projects/railsdoc/blog/app/controllers/comments_controller.rb
ActionController::StrongParameters,params,533,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,[],281,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveSupport::HashWithIndifferentAccess,default,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,key?,146,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActiveSupport::HashWithIndifferentAccess,convert_key,248,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/hash_with_indifferent_access.rb
ActionController::Parameters,[],281,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_hashes_to_parameters,330,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_value_to_parameters,336,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_hashes_to_parameters,330,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActionController::Parameters,convert_value_to_parameters,336,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/actionpack-4.0.4/lib/action_controller/metal/strong_parameters.rb
ActiveRecord::Querying,find,1,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/querying.rb
ActiveRecord::DeprecatedFinders,all,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-deprecated_finders-1.0.3/lib/active_record/deprecated_finders/base.rb
ActiveRecord::Scoping::Named::ClassMethods,all,24,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping/named.rb
ActiveRecord::Scoping::ClassMethods,current_scope,13,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Inheritance::ClassMethods,base_class,66,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
#<Class:ActiveRecord::Scoping::ScopeRegistry>,value_for,14,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveSupport::PerThreadRegistry,per_thread_registry_instance,48,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/per_thread_registry.rb
ActiveRecord::Scoping::ScopeRegistry,value_for,62,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Scoping::ScopeRegistry,raise_invalid_scope_type!,75,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/scoping.rb
ActiveRecord::Core::ClassMethods,relation,151,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::Core::ClassMethods,arel_table,134,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::Delegation::ClassMethods,new,76,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/delegation.rb
ActiveRecord::Delegation::ClassMethods,relation_class_for,91,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/delegation.rb
ThreadSafe::MriCacheBackend,compute_if_absent,18,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/mri_cache_backend.rb
ThreadSafe::NonConcurrentCacheBackend,[],9,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/non_concurrent_cache_backend.rb
ThreadSafe::MriCacheBackend,compute_if_absent,18,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/mri_cache_backend.rb
ThreadSafe::NonConcurrentCacheBackend,[],9,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/thread_safe-0.3.1/lib/thread_safe/non_concurrent_cache_backend.rb
ActiveRecord::Relation,initialize,25,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation.rb
ActiveRecord::Inheritance::ClassMethods,finder_needs_type_condition?,45,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/inheritance.rb
ActiveRecord::Relation::DeprecatedMethods,find,88,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-deprecated_finders-1.0.3/lib/active_record/deprecated_finders/relation.rb
Array,extract_options!,22,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/array/extract_options.rb
Object,present?,19,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/core_ext/object/blank.rb
ActiveRecord::FinderMethods,find,32,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/finder_methods.rb
ActiveRecord::FinderMethods,find_with_ids,259,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/finder_methods.rb
ActiveRecord::FinderMethods,find_one,276,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/finder_methods.rb
ActiveRecord::Core::ClassMethods,===,125,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveRecord::Delegation,columns_hash,12,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/delegation.rb
ActiveRecord::ModelSchema::ClassMethods,columns_hash,216,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/model_schema.rb
ActiveRecord::Delegation,primary_key,12,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/delegation.rb
ActiveRecord::AttributeMethods::PrimaryKey::ClassMethods,primary_key,64,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/attribute_methods/primary_key.rb
ActiveRecord::Delegation,connection,12,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/relation/delegation.rb
ActiveRecord::ConnectionHandling,connection,52,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_handling.rb
ActiveRecord::ConnectionHandling,retrieve_connection,78,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/connection_handling.rb
#<Class:ActiveRecord::Base>,connection_handler,82,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
#<Class:ActiveRecord::RuntimeRegistry>,connection_handler,83,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activerecord-4.0.4/lib/active_record/core.rb
ActiveSupport::PerThreadRegistry,per_thread_registry_instance,48,/Users/simeon/.rbenv/versions/2.1.1/lib/ruby/gems/2.1.0/gems/activesupport-4.0.4/lib/active_support/per_thread_registry.rb
